Progress,Duration (in seconds),age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
100,1831,20,2,3,non-binary,4,2,2,2,2,2,3,2,1,2,2,7,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,4,1,4,2,2,2,2,2,5,2,4,2,2,1,2,4,2,2,5,3,5,3,1,2
100,1380,21,2,3,Non-Binary,3,6,1,1,4,1,1,2,1,2,2,7,1,1,6,1,1,1,2,1,3,7,3,1,3,1,1,4,2,4,1,4,5,2,1,5,1,5,2,1,1,2,4,1,1,2,4,5,2,2,2
100,487,26,2,3,Non-Binary ,1,3,2,4,2,1,2,3,2,3,2,3,2,3,4,3,2,3,2,2,2,3,5,3,3,3,2,2,2,4,2,3,4,3,2,2,2,4,3,1,2,3,2,3,3,4,2,4,1,2,2
100,304,26,2,3,,5,5,2,3,1,2,5,3,3,6,2,4,5,3,2,6,2,6,5,2,2,3,6,2,6,5,4,2,2,2,1,2,2,4,2,2,2,2,3,2,3,2,1,4,4,2,1,4,1,2,1
100,842,35,1,3,,2,4,3,1,2,1,1,7,1,5,4,1,1,1,2,2,1,1,2,1,3,5,7,1,4,1,2,5,3,5,5,2,2,2,2,4,1,5,5,1,3,1,3,1,1,4,5,3,5,2,5
100,421,31,2,3,They/Them,1,3,2,2,2,1,5,2,3,6,1,7,3,1,6,3,2,6,2,1,1,6,3,2,6,3,4,1,2,4,2,2,2,5,4,3,2,2,4,4,4,4,3,3,4,4,1,3,1,1,1
100,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,376,37,2,1,,1,3,2,2,3,2,3,3,3,3,3,5,2,2,3,2,2,4,2,3,2,2,7,2,1,2,2,1,3,2,2,3,2,3,3,3,3,5,4,2,4,2,1,4,2,2,2,2,1,2,2
100,267,19,2,2,,3,2,2,2,3,1,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,2,3,2,5,2,2,2,5,5,2,2,2,2,3,3,4,2,2,2,2,2,2,2,2,5,2,5,2,4
100,286,,2,2,,1,2,2,2,3,1,1,4,3,3,2,6,5,1,4,3,1,5,6,1,2,2,7,3,4,5,5,1,5,1,1,1,2,3,5,1,5,2,2,3,2,1,1,5,5,2,1,1,2,3,2
100,473,20,2,2,,3,4,1,2,2,3,3,2,2,3,3,5,2,2,6,3,1,4,3,3,4,5,2,2,5,2,2,3,2,4,5,2,3,2,3,4,2,2,5,1,3,2,3,2,2,4,4,4,3,2,4
100,288,19,2,2,,3,3,2,3,2,4,4,2,3,6,4,3,3,2,3,3,2,3,3,2,3,2,5,2,5,2,2,2,3,4,1,2,1,4,4,4,3,4,2,2,3,3,2,4,4,2,1,2,1,2,2
100,393,46,2,2,,1,6,2,2,2,1,2,4,2,5,3,2,2,2,6,2,2,2,1,2,2,2,6,2,6,5,4,4,2,2,2,2,2,4,2,2,3,2,4,2,4,2,2,4,4,2,2,2,2,2,2
100,419,20,2,2,,3,2,2,1,1,1,2,4,2,2,2,4,3,3,2,3,2,3,2,1,2,2,5,3,1,2,2,2,3,4,3,2,1,2,3,3,2,4,3,3,4,2,4,2,2,2,2,3,2,3,3
100,294,21,1,2,,3,1,3,2,3,1,3,2,3,3,3,3,2,3,2,4,3,3,4,3,1,3,5,3,2,5,3,2,4,2,2,2,2,4,3,3,4,2,1,2,5,4,2,3,4,3,1,3,1,3,1
100,298,19,2,2,,3,1,3,2,3,1,2,5,2,7,3,2,3,2,5,2,2,7,7,5,1,4,7,3,4,1,5,1,4,1,2,5,1,5,4,3,5,2,1,2,3,5,2,2,5,4,2,1,2,4,2
100,175,22,2,1,,3,1,1,3,1,5,4,3,5,4,3,2,3,1,2,3,4,2,6,3,1,6,1,3,3,2,2,2,3,2,2,2,2,3,2,4,1,1,3,2,1,3,5,3,3,1,1,1,4,5,4
100,207,19,2,4,,3,3,3,3,2,2,4,5,4,3,4,3,3,3,4,3,2,5,5,3,3,4,3,4,6,3,3,2,3,3,3,4,2,3,3,3,2,2,3,2,4,2,2,3,3,3,4,2,3,4,4
100,285,,2,2,,3,3,1,1,2,1,2,2,2,1,5,2,4,1,3,2,1,4,3,1,2,7,3,2,3,2,1,5,3,5,3,2,1,2,2,4,2,2,4,2,3,2,3,1,1,4,4,3,2,1,4
100,308,19,2,2,,3,2,2,2,3,1,3,3,4,2,2,5,2,3,3,2,2,4,2,1,2,3,5,3,3,2,3,4,3,4,2,2,4,2,2,4,2,2,3,3,2,2,2,3,2,4,2,4,4,2,4
100,412,,2,1,,1,5,2,1,2,1,1,2,1,1,2,2,3,1,3,2,1,3,3,1,5,1,1,2,6,1,1,5,1,5,3,2,4,1,2,5,1,4,4,1,2,1,4,2,1,4,4,4,4,1,4
100,755,18,2,2,,3,6,3,1,4,2,3,6,2,2,5,4,3,2,7,5,1,6,4,2,4,2,5,5,7,1,4,1,3,4,2,4,2,4,5,4,3,4,3,2,5,4,5,4,5,1,2,2,1,2,2
100,372,20,1,2,,3,4,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,5,2,3,3,2,4,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,4,2,2,2
100,420,20,2,2,,3,6,3,1,3,1,3,3,5,5,2,1,5,3,2,3,2,6,3,3,3,3,6,3,2,3,2,2,2,4,3,2,2,3,4,2,2,2,4,1,2,2,2,4,4,2,2,2,2,4,2
100,506,45,1,2,,3,1,2,1,2,1,1,2,1,1,1,7,6,2,2,2,3,3,3,1,2,3,4,1,2,1,2,3,2,1,2,3,5,1,3,4,2,4,2,1,2,2,4,2,1,4,3,4,2,1,3
100,256,19,2,1,,1,1,4,1,3,1,1,1,1,1,1,7,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,5,1,5,5,1,5,1,1,5,1,1,5,1,1,1,1,1,1,5,5,3,2,1,2
100,387,21,2,2,,3,3,3,3,1,2,3,3,2,5,3,1,2,2,5,3,2,3,2,3,2,2,6,3,3,2,4,2,4,2,1,4,2,4,4,2,2,1,1,2,2,2,4,4,4,2,1,2,2,2,2
100,539,21,1,1,,3,2,1,2,2,2,2,1,4,2,2,1,3,1,2,5,1,1,2,1,1,7,2,1,1,1,2,5,3,5,5,2,4,1,1,5,1,2,5,1,1,2,4,1,1,5,5,5,3,1,4
100,982,21,2,2,,3,5,2,3,2,4,4,3,3,6,4,4,3,1,4,4,2,5,2,1,4,5,6,3,5,7,4,1,2,2,3,4,1,5,4,4,4,1,3,1,2,2,2,5,4,2,2,1,2,3,2
100,354,20,2,2,,3,1,1,1,2,1,2,3,3,1,3,4,4,2,3,2,1,3,1,2,2,2,1,3,2,1,3,4,2,4,2,1,3,3,3,4,2,4,5,1,2,2,1,2,2,4,2,4,2,2,2
100,1160,19,2,2,,3,5,2,3,2,2,2,3,3,2,2,4,3,5,2,2,3,3,6,2,3,4,6,3,2,2,2,1,1,5,5,2,2,4,2,2,2,4,5,1,4,2,2,4,3,4,5,3,2,4,4
100,404,38,2,2,,4,1,1,1,2,1,1,1,1,2,1,1,2,2,5,2,1,1,3,2,1,1,1,3,3,1,1,5,1,5,4,1,5,1,1,5,1,5,5,2,2,1,1,2,1,5,4,5,2,2,2
100,440,53,2,1,,1,3,1,1,2,1,3,1,1,2,3,1,1,1,2,1,1,2,4,1,2,3,1,2,1,1,2,4,2,4,5,3,5,1,1,5,2,5,4,2,2,1,4,2,2,4,5,5,4,3,5
100,580,20,2,1,,3,2,1,4,2,1,2,3,1,3,3,2,3,3,2,2,2,3,3,4,2,3,3,2,2,2,2,2,2,4,4,2,4,1,2,3,2,4,4,1,2,2,1,2,2,4,2,4,4,2,3
100,814,20,2,2,,4,2,2,3,6,5,3,5,4,7,2,1,2,3,3,3,3,3,2,3,2,3,7,3,3,3,5,1,1,1,1,5,1,5,1,1,2,1,2,3,5,5,2,5,2,2,1,1,5,4,5
100,413,,2,2,,1,1,3,3,1,1,1,2,2,1,2,2,4,2,1,2,1,5,1,3,3,1,3,1,2,3,2,5,3,4,3,3,5,3,2,3,3,5,5,2,1,2,1,3,2,3,2,5,2,3,5
100,218,23,2,2,,3,3,3,3,2,2,2,3,3,3,2,3,4,2,1,4,3,3,2,2,3,2,4,3,4,3,4,2,3,1,3,2,2,2,4,4,4,1,2,2,2,3,2,5,3,3,4,2,2,2,1
100,266,,2,2,,1,2,2,2,6,3,3,2,1,6,3,6,2,3,2,3,1,6,3,2,2,2,5,3,3,1,4,4,2,4,5,2,2,5,5,4,4,2,2,2,2,2,1,2,4,2,5,4,1,2,4
100,442,21,2,1,,2,1,1,1,1,1,1,2,2,2,2,3,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,5,1,5,5,4,5,1,1,5,1,5,5,1,1,1,1,1,1,5,5,4,5,1,5
100,380,21,2,2,,3,3,2,3,1,2,2,2,2,3,3,5,3,2,3,2,2,2,3,2,3,3,5,3,2,4,2,4,2,4,2,2,2,2,4,4,2,4,4,1,3,3,2,2,2,3,2,4,2,2,2
100,305,21,2,1,,3,2,2,3,2,1,1,3,1,2,1,4,6,2,2,1,1,1,2,2,1,1,6,3,2,1,1,2,1,4,2,2,3,3,2,3,2,4,2,1,2,1,1,2,2,3,2,4,2,2,2
100,264,21,2,1,,3,2,1,1,2,1,4,1,3,2,1,3,3,1,1,2,1,5,1,2,2,3,6,2,3,2,1,4,2,5,4,2,5,2,4,5,2,5,3,1,3,2,4,2,2,4,4,2,4,1,5
100,865,18,2,1,,3,5,1,2,1,1,3,2,2,5,3,6,3,1,6,1,1,2,6,2,3,1,2,2,3,5,3,4,1,3,5,2,4,3,2,5,2,4,4,1,1,1,5,3,2,3,5,4,5,3,5
100,253,21,2,2,,3,3,2,2,1,3,3,3,4,2,3,5,5,3,4,4,3,5,3,2,2,3,6,2,6,2,4,4,2,5,5,4,3,1,2,4,3,2,2,1,2,2,3,2,2,3,4,4,2,3,3
100,344,24,2,2,,1,3,1,1,5,1,4,2,2,2,4,7,2,4,6,5,2,1,2,2,5,6,3,2,2,1,2,3,2,4,5,1,4,1,2,4,2,2,4,1,3,2,3,2,1,5,5,4,4,2,4
100,216,,2,1,,5,2,2,3,3,2,6,4,2,2,6,7,4,6,5,4,2,6,2,2,6,6,6,3,6,2,4,4,5,4,1,3,2,4,4,3,1,4,2,1,3,2,4,2,1,4,1,1,1,2,1
100,474,52,2,2,,1,2,2,5,2,1,1,3,2,2,2,1,5,2,1,2,2,2,1,2,2,1,6,2,1,2,1,4,2,4,4,1,2,2,2,3,2,5,5,1,3,1,1,2,2,4,3,4,4,1,4
100,1178,28,2,1,,1,5,2,3,5,2,6,2,5,6,3,5,1,3,2,5,2,4,2,6,2,4,2,2,1,2,1,5,2,5,5,1,5,1,2,5,2,4,2,1,4,2,2,2,2,5,5,4,5,2,4
100,497,23,2,2,,1,6,2,5,5,3,6,4,5,3,6,3,5,2,6,6,5,6,3,3,5,3,6,3,6,4,2,1,4,2,2,4,2,4,5,2,4,4,5,1,4,2,2,4,2,2,2,2,2,2,3
100,193,22,2,2,,3,2,1,1,1,1,2,1,3,2,2,5,3,1,3,1,1,5,1,1,1,2,5,1,3,1,1,4,1,4,1,1,4,4,4,4,2,1,1,1,2,2,2,2,1,4,1,4,1,1,1
100,232,19,2,2,,3,2,3,2,2,2,2,2,4,2,2,2,2,1,3,2,1,6,1,1,3,6,2,3,3,1,3,2,2,1,4,2,2,2,3,3,1,4,5,1,2,2,2,2,2,2,4,2,4,1,2
100,549,58,2,1,,2,3,2,3,2,1,2,3,4,4,2,1,4,5,5,1,1,2,2,2,2,2,2,2,6,1,2,,2,,5,3,5,1,2,5,2,,5,3,3,3,3,2,2,4,5,5,5,2,2
100,806,55,2,2,,2,2,2,2,1,2,3,3,3,2,2,3,5,2,2,2,3,3,2,1,1,2,3,2,2,3,2,2,2,3,3,2,2,2,2,3,2,2,5,1,3,2,2,2,2,3,3,2,3,2,4
100,440,53,2,2,,1,2,1,1,4,1,1,1,2,2,2,4,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,3,1,3,3,1,3,2,1,3,2,3,3,1,1,1,3,1,1,3,3,3,3,1,3
100,412,20,2,2,,3,3,2,3,2,2,3,3,6,3,2,6,4,4,2,2,2,3,2,2,3,3,3,2,2,2,2,2,3,2,4,2,3,4,4,3,3,2,2,2,2,3,2,2,2,4,2,4,4,2,4
100,729,22,2,2,,3,2,3,3,3,2,3,5,3,3,2,5,3,3,2,3,1,3,1,3,3,3,6,3,3,6,4,2,2,5,2,1,2,4,2,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
100,368,47,2,2,,4,3,2,2,1,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2,2,2,1,2,1,3,3,2,4,2,2,4,1,4,5,2,3,1,2,2,2,4,2,4,2,1,3
100,1234,20,2,2,,3,2,2,2,2,2,3,3,3,4,2,5,2,1,3,2,2,3,3,2,2,2,3,3,4,4,2,2,3,2,2,2,2,1,4,3,2,4,4,2,3,2,2,2,2,4,2,4,2,3,3
100,554,23,1,1,,3,5,2,2,2,2,3,4,5,5,2,4,2,2,6,6,2,6,2,2,2,5,7,3,7,3,2,2,3,4,2,2,2,5,2,3,3,1,2,2,4,2,4,4,3,2,2,2,2,2,2
100,872,21,2,2,,3,1,1,1,1,1,1,4,3,1,1,7,1,1,1,1,1,1,3,2,1,1,6,1,1,3,1,2,1,5,2,1,3,2,1,5,1,5,5,1,1,1,1,1,1,5,2,5,4,1,5
100,2417,,2,2,,3,1,1,1,1,1,3,1,6,3,1,7,5,1,2,3,1,3,2,6,1,4,7,3,3,6,5,1,2,1,1,2,1,5,5,2,4,2,5,1,4,2,1,2,2,2,1,2,1,1,1
100,401,20,2,1,,3,2,2,1,3,1,6,1,1,1,1,7,1,1,2,2,1,1,1,1,1,1,5,2,3,1,1,4,1,3,4,1,3,2,1,5,1,5,4,1,2,1,1,1,2,4,4,5,4,2,2
100,292,19,2,1,,2,6,2,6,2,1,4,4,4,5,2,5,3,2,4,4,2,6,4,2,1,4,7,4,5,2,3,2,2,3,2,2,3,4,3,3,2,4,4,2,3,2,2,2,4,4,2,5,4,3,2
100,493,20,2,2,,3,2,2,1,2,6,1,3,3,2,1,2,2,2,1,3,2,2,2,2,2,3,5,2,2,2,3,3,2,3,1,2,2,4,2,4,3,3,5,2,4,2,2,2,1,3,1,3,1,1,1
100,906,21,2,2,,3,3,1,2,1,3,1,2,4,1,1,1,5,4,1,2,3,2,2,2,1,4,5,1,2,1,1,4,2,2,4,3,5,3,2,5,3,1,5,4,3,1,1,2,2,1,2,3,2,1,2
100,314,36,2,1,,1,2,1,2,1,1,2,2,1,2,2,6,4,4,2,1,1,2,3,2,2,2,5,1,1,2,2,2,2,4,2,1,2,4,2,4,1,5,4,2,4,2,4,4,2,4,2,4,2,2,2
100,364,21,2,2,,3,2,3,3,3,3,2,3,3,5,2,3,6,3,3,3,3,3,2,3,3,2,6,3,5,3,3,4,3,4,5,3,4,4,3,2,4,2,5,2,2,2,1,3,2,4,4,2,3,2,2
100,373,19,2,2,,3,3,4,5,5,2,4,2,2,5,3,5,2,2,3,3,2,4,5,4,2,2,5,5,5,6,2,2,2,3,2,2,3,4,2,3,3,3,3,2,3,4,4,4,4,2,2,3,4,4,4
100,731,22,2,2,,3,5,5,2,1,5,5,5,4,4,3,1,3,3,7,5,2,4,3,3,3,5,7,5,5,2,4,1,2,5,2,2,1,4,5,1,4,3,4,3,2,2,2,5,5,1,2,1,1,3,2
100,347,60,2,2,,2,2,2,2,2,3,2,2,4,2,3,5,4,3,2,2,2,3,2,2,2,2,3,3,3,2,2,3,2,4,3,2,3,2,2,4,2,3,3,2,3,2,2,2,2,3,3,2,4,2,3
100,942,31,2,1,,1,2,1,2,3,1,1,2,1,1,1,2,3,4,2,4,2,3,1,6,3,1,7,2,3,2,5,2,1,5,5,1,1,1,1,3,1,4,5,2,5,2,4,2,2,5,5,2,5,1,5
100,1117,18,2,2,,3,3,2,1,3,1,3,3,3,2,2,2,5,1,1,3,2,2,2,4,2,3,3,2,5,1,2,2,1,2,4,,3,3,2,4,3,1,1,2,1,2,5,4,2,2,4,2,5,2,4
100,297,20,2,2,,3,2,2,3,2,3,1,3,2,3,3,5,4,4,5,3,2,3,4,2,3,2,5,3,3,2,2,3,2,4,3,2,4,2,3,3,3,4,5,2,2,2,2,2,2,3,2,3,3,3,2
100,474,26,2,2,,4,5,1,1,2,1,2,2,2,2,1,6,1,1,5,2,2,2,1,1,2,1,6,3,2,1,3,2,2,4,4,1,4,3,3,4,1,4,4,1,3,2,4,2,3,3,4,4,2,2,4
100,639,,2,1,,3,3,1,3,2,2,2,2,1,3,3,7,1,3,3,4,1,1,2,2,2,2,1,2,5,1,1,5,2,5,5,1,3,1,2,3,2,4,3,1,2,2,3,2,2,2,5,5,5,1,5
100,2365,21,2,1,,3,2,2,2,3,1,1,2,1,3,3,2,2,4,3,4,1,1,3,1,2,7,2,1,2,1,1,4,2,4,4,2,3,2,2,5,2,2,2,2,1,1,2,2,1,4,5,5,4,3,5
100,836,18,2,1,,3,1,2,2,3,2,5,2,4,2,4,3,4,3,3,3,4,4,4,1,2,4,3,3,3,1,4,4,4,4,4,2,4,2,3,4,3,2,4,4,3,4,2,1,2,4,4,5,2,3,4
100,478,25,2,2,,1,3,2,4,3,2,3,2,3,3,2,4,3,2,3,3,2,4,2,3,2,3,6,3,3,1,2,3,3,3,2,3,3,3,2,3,3,4,4,1,3,2,1,3,2,2,2,2,2,2,3
100,231,20,2,1,,3,2,2,2,2,6,2,4,2,2,2,1,6,2,2,2,2,2,2,2,2,1,6,2,2,2,2,4,1,4,2,2,4,2,2,5,2,5,5,4,1,2,2,1,2,4,2,5,2,1,2
100,364,27,2,2,,5,4,3,2,1,4,1,4,2,2,2,6,6,3,4,2,3,4,2,3,2,1,7,5,5,2,3,2,3,2,4,2,3,3,3,2,4,4,2,2,3,4,1,2,3,3,2,3,3,3,2
100,352,21,2,2,,3,1,1,1,1,1,1,2,6,1,1,6,1,1,1,2,2,5,1,1,1,2,5,2,1,1,4,2,1,2,2,1,4,4,1,3,2,2,5,1,2,1,4,4,2,4,2,4,4,1,1
100,500,34,2,1,,1,4,2,6,2,2,4,7,6,5,5,2,1,1,5,4,2,3,2,5,2,4,7,2,7,1,4,1,5,1,1,5,1,5,2,1,5,1,1,1,5,3,5,5,4,1,1,1,1,1,1
100,590,58,2,1,,1,2,2,3,2,2,2,2,2,2,2,1,5,2,2,2,3,2,1,2,2,2,2,2,2,2,2,4,2,4,4,2,4,2,1,4,2,4,4,1,3,2,2,1,1,4,4,4,3,1,3
100,273,32,2,2,,4,6,3,1,3,1,2,6,2,6,1,4,6,4,7,1,2,2,1,6,2,1,7,3,6,3,4,1,2,2,1,1,2,1,3,1,5,5,2,5,2,3,1,4,4,2,1,1,1,2,1
100,356,27,2,2,,1,3,2,3,2,3,2,3,2,3,2,4,3,1,2,3,2,3,3,2,3,2,3,3,3,2,2,2,2,3,3,3,3,2,2,4,3,4,5,1,2,2,2,2,2,4,3,4,2,2,3
100,431,21,2,2,,1,2,5,2,2,3,6,5,5,3,2,4,3,1,2,2,3,5,3,3,3,2,6,3,4,3,2,2,2,2,1,4,2,4,2,4,2,2,2,2,4,2,1,2,4,4,1,3,1,2,4
100,279,22,2,2,,3,5,3,1,4,1,4,2,2,2,3,3,4,1,3,4,2,2,7,3,4,3,6,3,3,1,2,2,2,4,5,2,3,2,2,2,4,5,4,2,2,2,2,2,1,4,2,2,2,1,5
100,414,25,2,2,,4,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,4,2,2,2,1,3,2,2,2,2,2,3,3,3,3,4,3,3,3,3,4,4,2,3,3,3,4,3,3,2,4,2,4,3
100,263,20,2,2,,1,2,2,5,2,3,2,2,2,2,2,5,2,2,6,6,1,2,2,5,2,2,6,2,3,1,4,1,5,2,5,5,4,2,2,4,2,1,2,1,4,1,2,1,2,4,5,2,5,2,5
100,854,58,2,2,,1,2,2,3,2,2,1,1,1,2,1,7,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,5,2,1,5,1,5,2,1,5,1,5,,1,2,2,2,1,2,2,3,5,5,2,5
100,1612,21,2,1,,3,2,3,2,1,2,2,3,2,5,2,2,2,2,3,2,2,2,4,3,5,2,5,5,6,3,2,3,4,4,4,2,4,2,4,2,2,2,4,2,2,2,4,2,2,4,4,2,3,2,
100,426,22,2,2,,3,2,2,3,3,1,2,1,1,2,1,7,3,4,4,2,1,5,1,2,2,1,6,1,3,5,2,4,1,5,3,2,5,2,2,5,1,4,5,1,2,2,2,2,2,2,2,4,2,1,2
100,648,19,2,2,,3,3,3,2,3,2,2,3,2,4,3,3,1,3,3,4,4,2,6,4,3,2,4,3,3,2,2,3,2,3,4,2,3,4,3,3,3,3,5,2,2,2,2,2,2,4,3,4,4,1,3
100,331,22,2,1,,3,2,2,4,1,2,2,2,3,3,2,2,4,4,2,2,2,4,2,2,2,4,3,3,2,2,2,4,3,4,4,3,3,2,2,4,2,4,4,3,3,3,2,3,3,3,4,3,3,3,4
100,5177,26,2,2,,1,3,2,4,3,4,1,3,4,3,2,5,5,2,3,2,2,4,1,3,2,1,4,3,3,5,2,2,1,4,4,2,3,4,2,4,2,5,4,2,2,3,2,3,2,3,3,3,4,2,2
100,270,21,2,2,,3,3,5,5,2,3,6,5,4,6,3,2,2,3,2,2,6,6,2,3,3,6,5,3,5,2,4,2,4,2,2,4,2,4,4,2,4,2,2,4,4,4,2,4,4,2,2,2,2,3,2
100,657,,2,1,,1,1,2,3,2,3,2,2,3,3,2,2,2,3,2,2,2,2,3,2,3,3,5,2,2,3,2,4,2,4,1,2,4,2,1,4,2,4,4,2,4,2,2,2,2,4,2,4,2,2,2
100,884,,2,1,,1,2,2,4,,2,2,2,2,2,2,1,1,2,3,2,2,1,2,2,2,2,,2,1,2,1,1,1,1,2,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,3,1,1,1
100,1000,18,2,1,,3,2,2,3,1,2,2,1,2,3,1,3,5,2,3,1,2,1,3,2,1,2,3,2,1,1,1,3,2,4,5,1,4,4,1,3,3,5,4,5,4,2,1,1,1,4,3,4,3,3,4
100,751,56,2,2,,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,5,2,2,2,4,2,2,2,2,2,2,2,4,4,2,2,2,2,3,1,2,2,4,4,1,4,1,2,1
100,565,54,2,1,,1,2,3,5,1,3,2,3,3,2,2,6,6,3,2,1,3,5,2,2,2,2,6,5,2,2,4,4,2,4,2,2,4,4,2,4,4,4,5,1,2,1,1,4,2,4,2,4,2,1,2
100,666,21,2,2,,1,2,1,1,1,1,1,3,4,3,1,3,6,1,3,2,2,3,2,3,2,2,5,1,4,1,3,4,3,4,2,2,3,3,3,4,2,4,5,1,2,1,4,2,2,4,2,4,2,1,1
100,312,28,2,2,,1,2,3,1,1,6,1,2,3,2,1,1,6,2,1,2,1,5,2,2,1,3,1,3,6,1,2,2,1,4,4,4,4,4,5,4,2,2,2,4,2,2,5,2,2,4,4,4,4,4,5
100,527,22,2,1,,3,3,2,3,1,2,4,2,1,2,2,3,2,3,5,2,1,4,2,2,1,1,4,2,2,1,2,4,1,5,5,1,4,1,2,4,1,5,5,1,1,1,3,2,2,4,5,4,5,2,3
100,686,18,2,2,,3,3,1,2,2,2,2,2,2,3,1,2,3,2,3,3,1,3,1,1,5,3,4,3,2,1,3,2,2,3,3,2,2,1,2,2,2,3,2,1,2,1,2,1,3,4,3,2,2,2,2
100,287,22,2,2,,1,1,2,2,2,1,2,5,5,2,5,6,5,3,7,3,2,5,2,4,2,2,5,2,2,5,4,2,2,2,2,1,2,4,4,2,4,4,5,1,2,2,1,2,1,2,2,2,1,4,2
100,2362,21,2,2,,3,1,2,2,2,2,3,3,2,3,2,5,5,4,2,2,1,3,3,3,3,2,3,2,2,2,3,2,2,4,1,2,2,4,2,2,4,2,3,3,3,2,2,2,2,4,1,2,2,2,2
100,516,20,2,2,,3,3,3,2,2,2,2,3,3,4,2,5,2,3,3,3,1,5,2,3,2,1,5,4,3,3,4,2,3,1,3,2,1,4,2,2,4,4,5,2,3,4,1,4,2,3,2,4,2,4,4
100,528,49,2,1,,3,2,2,1,1,1,4,5,3,6,1,6,4,2,1,1,3,1,2,2,2,2,2,2,1,5,4,5,1,5,4,2,2,3,1,5,1,4,3,1,2,1,4,1,2,5,4,5,5,3,2
100,1080,42,2,2,,4,3,1,3,3,1,3,2,2,2,2,6,1,2,2,3,2,3,1,3,2,2,2,2,2,2,1,4,2,4,5,2,4,2,2,4,2,5,4,2,2,2,1,2,2,4,5,5,3,3,5
100,255,21,2,2,,3,3,1,1,2,1,3,3,1,2,2,7,3,1,1,2,1,3,1,3,2,3,6,2,3,1,2,4,2,4,3,3,2,4,4,4,2,5,4,2,3,4,2,4,2,4,4,4,2,1,2
100,302,20,2,2,,3,2,3,3,3,2,3,4,4,5,2,3,5,3,3,3,3,2,3,3,2,2,5,4,5,2,3,2,2,4,1,3,2,1,5,2,3,3,4,2,3,3,2,4,4,3,1,1,2,2,3
100,391,21,2,2,,3,2,2,2,3,1,5,2,1,3,5,7,2,2,5,3,2,5,2,1,2,4,5,2,2,1,2,4,2,4,5,3,4,3,2,5,2,5,4,1,3,2,3,2,2,3,4,2,4,3,3
100,245,20,2,1,,3,3,4,4,2,2,5,4,3,3,3,3,2,2,5,3,3,5,4,2,2,4,6,1,6,2,3,2,3,2,3,3,2,3,4,2,3,4,2,4,2,4,2,4,2,3,2,2,3,3,2
100,263,20,2,2,,3,2,1,4,2,2,1,3,4,2,3,5,3,3,3,2,1,4,1,2,1,3,7,2,3,1,4,1,4,4,4,2,2,2,2,3,4,5,5,3,4,2,1,4,2,2,3,3,2,2,4
100,269,26,2,1,,1,3,4,1,3,5,3,2,2,1,2,6,5,3,3,3,1,2,4,3,2,3,6,2,1,3,4,2,4,2,4,2,4,2,2,3,3,2,4,3,2,2,4,4,3,3,4,2,5,3,5
100,247,24,2,2,,1,3,2,3,1,1,2,2,2,2,3,5,3,2,3,1,2,2,2,2,2,2,6,2,3,5,3,2,3,4,1,2,1,4,2,3,2,1,4,2,2,2,1,2,2,4,1,4,1,1,1
100,4822,20,2,2,,3,1,2,3,4,2,3,3,3,3,2,2,2,3,1,2,2,3,2,2,3,2,5,3,2,3,2,3,3,5,1,1,3,4,2,5,2,2,4,1,3,2,4,2,2,4,1,4,2,2,2
100,861,20,2,2,,3,3,3,3,1,3,1,5,3,3,4,5,3,3,3,2,2,4,4,3,2,2,6,3,3,3,2,4,2,3,2,2,2,2,4,4,2,2,4,2,3,3,2,3,3,3,2,2,3,2,3
100,372,,2,2,,3,1,2,1,5,2,1,3,3,2,3,4,1,2,3,5,2,5,2,2,3,2,5,1,6,6,4,3,2,2,5,4,2,2,2,5,2,4,4,1,4,2,1,1,3,4,4,2,4,2,2
